tag,type,n,text,xml:id,who,lemma,ana,part,next,rendition,prev,act,scene,onstage,stagegroup_raw,speaker
l,,2.4.58,,ftln-0715,,,#short,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Duke_TGV
w,,2.4.58,Hath,fs-tgv-0114960,,have,#vvz,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Duke_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.58,he,fs-tgv-0114980,,he,#pns,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Duke_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.58,not,fs-tgv-0115000,,not,#xx,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Duke_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.58,a,fs-tgv-0115020,,a,#d,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Duke_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.58,son,fs-tgv-0115040,,son,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Duke_TGV
pc,,2.4.58,?,fs-tgv-0115050,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Duke_TGV
sp,,,,sp-0716,{'#Valentine_TGV'},,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
l,,2.4.59,,ftln-0716,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
w,,2.4.59,Ay,fs-tgv-0115070,,ay,#uh,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
pc,,2.4.59,",",fs-tgv-0115080,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.59,my,fs-tgv-0115100,,my,#po,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.59,good,fs-tgv-0115120,,good,#j,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.59,lord,fs-tgv-0115140,,lord,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
pc,,2.4.59,",",fs-tgv-0115150,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.59,a,fs-tgv-0115170,,a,#d,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.59,son,fs-tgv-0115190,,son,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.59,that,fs-tgv-0115210,,that,#cs,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.59,well,fs-tgv-0115230,,well,#av,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.59,deserves,fs-tgv-0115250,,deserve,#vvz,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
l,,2.4.60,,ftln-0717,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
w,,2.4.60,The,fs-tgv-0115260,,the,#d,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.60,honor,fs-tgv-0115280,,honour,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.60,and,fs-tgv-0115300,,and,#cc,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.60,regard,fs-tgv-0115320,,regard,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.60,of,fs-tgv-0115340,,of,#acp-p,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.60,such,fs-tgv-0115360,,such,#d,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.60,a,fs-tgv-0115380,,a,#d,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.60,father,fs-tgv-0115400,,father,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
pc,,2.4.60,.,fs-tgv-0115410,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
sp,,,,sp-0718,{'#Duke_TGV'},,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Duke_TGV
l,,2.4.61,,ftln-0718,,,#short,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Duke_TGV
w,,2.4.61,You,fs-tgv-0115430,,you,#pn,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Duke_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.61,know,fs-tgv-0115450,,know,#vvb,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Duke_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.61,him,fs-tgv-0115470,,he,#pno,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Duke_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.61,well,fs-tgv-0115490,,well,#av,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Duke_TGV
pc,,2.4.61,?,fs-tgv-0115500,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Duke_TGV
sp,,,,sp-0719,{'#Valentine_TGV'},,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
l,,2.4.62,,ftln-0719,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
w,,2.4.62,I,fs-tgv-0115520,,i,#pns,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.62,knew,fs-tgv-0115540,,know,#vvd,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.62,him,fs-tgv-0115560,,he,#pno,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.62,as,fs-tgv-0115580,,as,#acp-cs,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.62,myself,fs-tgv-0115600,,myself,#px,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
pc,,2.4.62,",",fs-tgv-0115610,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.62,for,fs-tgv-0115630,,for,#acp-p,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.62,from,fs-tgv-0115650,,from,#acp-p,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.62,our,fs-tgv-0115670,,our,#po,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.62,infancy,fs-tgv-0115690,,infancy,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
l,,2.4.63,,ftln-0720,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
w,,2.4.63,We,fs-tgv-0115700,,we,#pns,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.63,have,fs-tgv-0115720,,have,#vvb,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.63,conversed,fs-tgv-0115740,,converse,#vvn,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.63,and,fs-tgv-0115760,,and,#cc,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.63,spent,fs-tgv-0115780,,spend,#vvn,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.63,our,fs-tgv-0115800,,our,#po,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.63,hours,fs-tgv-0115820,,hour,#n2,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.63,together,fs-tgv-0115840,,together,#av,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
pc,,2.4.63,",",fs-tgv-0115850,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
l,,2.4.64,,ftln-0721,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
w,,2.4.64,And,fs-tgv-0115860,,and,#cc,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.64,though,fs-tgv-0115880,,though,#cs,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.64,myself,fs-tgv-0115900,,myself,#px,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.64,have,fs-tgv-0115920,,have,#vvb,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.64,been,fs-tgv-0115940,,be,#vvn,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.64,an,fs-tgv-0115960,,a,#d,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.64,idle,fs-tgv-0115980,,idle,#j,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.64,truant,fs-tgv-0116000,,truant,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
pc,,2.4.64,",",fs-tgv-0116010,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
l,,2.4.65,,ftln-0722,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
w,,2.4.65,Omitting,fs-tgv-0116020,,omit,#vvg,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.65,the,fs-tgv-0116040,,the,#d,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.65,sweet,fs-tgv-0116060,,sweet,#j,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.65,benefit,fs-tgv-0116080,,benefit,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.65,of,fs-tgv-0116100,,of,#acp-p,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.65,time,fs-tgv-0116120,,time,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
l,,2.4.66,,ftln-0723,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
w,,2.4.66,To,fs-tgv-0116130,,to,#acp-cs,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.66,clothe,fs-tgv-0116150,,clothe,#vvi,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.66,mine,fs-tgv-0116170,,my,#po,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.66,age,fs-tgv-0116190,,age,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.66,with,fs-tgv-0116210,,with,#acp-p,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.66,angel-like,fs-tgv-0116230,,angel-like,#j,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.66,perfection,fs-tgv-0116250,,perfection,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
pc,,2.4.66,",",fs-tgv-0116260,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
l,,2.4.67,,ftln-0724,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
w,,2.4.67,Yet,fs-tgv-0116270,,yet,#av,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.67,hath,fs-tgv-0116290,,have,#vvz,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.67,Sir,fs-tgv-0116310,,sir,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.67,Proteus,fs-tgv-0116330,,Proteus,#n1-nn,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
pc,,2.4.67,—,fs-tgv-0116340,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
w,,2.4.67,for,fs-tgv-0116350,,for,#acp-p,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.67,that’s,fs-tgv-0116370,,that|be,#d|vvz,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.67,his,fs-tgv-0116390,,his,#po,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.67,name,fs-tgv-0116410,,name,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
pc,,2.4.67,—,fs-tgv-0116420,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
l,,2.4.68,,ftln-0725,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
w,,2.4.68,Made,fs-tgv-0116430,,make,#vvn,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.68,use,fs-tgv-0116450,,use,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.68,and,fs-tgv-0116470,,and,#cc,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.68,fair,fs-tgv-0116490,,fair,#j,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
w,,2.4.68,advantage,fs-tgv-0116510,,advantage,#n1,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,#Valentine_TGV
c,,, ,,,,,,,,,2,4,#Duke_TGV #Speed_TGV #Sylvia_TGV #Thurio_TGV #Valentine_TGV,29,
