tag,type,n,text,xml:id,who,ana,lemma,rendition,part,prev,act,scene,onstage,stagegroup_raw,speaker
w,,1.2.582,more,fs-tmp-0095850,,#av-c_d,more,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.582,such,fs-tmp-0095870,,#d,such,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.582,shapes,fs-tmp-0095890,,#n2,shape,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.582,as,fs-tmp-0095910,,#acp-cs,as,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.582,he,fs-tmp-0095930,,#pns,he,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
pc,,1.2.582,",",fs-tmp-0095940,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
l,,1.2.583,,ftln-0654,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
w,,1.2.583,Having,fs-tmp-0095950,,#vvg,have,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.583,seen,fs-tmp-0095970,,#vvn,see,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.583,but,fs-tmp-0095990,,#acp-av,but,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.583,him,fs-tmp-0096010,,#pno,he,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.583,and,fs-tmp-0096030,,#cc,and,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.583,Caliban,fs-tmp-0096050,,#n1-nn,Caliban,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
pc,,1.2.583,.,fs-tmp-0096060,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.583,Foolish,fs-tmp-0096080,,#j,foolish,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.583,wench,fs-tmp-0096100,,#n1,wench,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
pc,,1.2.583,",",fs-tmp-0096110,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
l,,1.2.584,,ftln-0655,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
w,,1.2.584,To,fs-tmp-0096120,,#acp-p,to,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.584,th’,fs-tmp-0096140,,#d,the,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.584,most,fs-tmp-0096160,,#d-s,most,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.584,of,fs-tmp-0096180,,#acp-p,of,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.584,men,fs-tmp-0096200,,#n2,man,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.584,this,fs-tmp-0096220,,#d,this,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.584,is,fs-tmp-0096240,,#vvz,be,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.584,a,fs-tmp-0096260,,#d,a,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.584,Caliban,fs-tmp-0096280,,#n1-nn,Caliban,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
pc,,1.2.584,",",fs-tmp-0096290,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
l,,1.2.585,,ftln-0656,,,,,I,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
w,,1.2.585,And,fs-tmp-0096300,,#cc,and,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.585,they,fs-tmp-0096320,,#pns,they,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.585,to,fs-tmp-0096340,,#acp-p,to,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.585,him,fs-tmp-0096360,,#pno,he,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.585,are,fs-tmp-0096380,,#vvb,be,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.585,angels,fs-tmp-0096400,,#n2,angel,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
pc,,1.2.585,.,fs-tmp-0096410,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
sp,,,,sp-0657,{'#Miranda_Tmp'},,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
l,,1.2.586,,ftln-0657,,,,,F,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
w,,1.2.586,My,fs-tmp-0096430,,#po,my,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.586,affections,fs-tmp-0096450,,#n2,affection,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
l,,1.2.587,,ftln-0658,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
w,,1.2.587,Are,fs-tmp-0096460,,#vvb,be,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.587,then,fs-tmp-0096480,,#av,then,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.587,most,fs-tmp-0096500,,#av-s_d,most,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.587,humble,fs-tmp-0096520,,#j,humble,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
pc,,1.2.587,.,fs-tmp-0096530,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.587,I,fs-tmp-0096550,,#pns,i,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.587,have,fs-tmp-0096570,,#vvb,have,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.587,no,fs-tmp-0096590,,#d-x,no,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.587,ambition,fs-tmp-0096610,,#n1,ambition,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
l,,1.2.588,,ftln-0659,,,,,I,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
w,,1.2.588,To,fs-tmp-0096620,,#acp-cs,to,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.588,see,fs-tmp-0096640,,#vvi,see,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.588,a,fs-tmp-0096660,,#d,a,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.588,goodlier,fs-tmp-0096680,,#j-c,goodly,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.588,man,fs-tmp-0096700,,#n1,man,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
pc,,1.2.588,.,fs-tmp-0096710,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Miranda_Tmp
sp,,,,sp-0660,{'#Prospero_Tmp'},,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
stage,delivery,SD 1.2.589,,stg-0660,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
pc,,SD 1.2.589,",",fs-tmp-0096730,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,SD 1.2.589,to,fs-tmp-0096750,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,SD 1.2.589,Ferdinand,fs-tmp-0096770,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
l,,1.2.589,,ftln-0660,,,,,F,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
w,,1.2.589,Come,fs-tmp-0096780,,#vvb,come,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.589,on,fs-tmp-0096800,,#acp-av,on,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
pc,,1.2.589,",",fs-tmp-0096810,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.589,obey,fs-tmp-0096830,,#vvb,obey,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
pc,,1.2.589,.,fs-tmp-0096840,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
l,,1.2.590,,ftln-0661,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
w,,1.2.590,Thy,fs-tmp-0096850,,#po,thy,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.590,nerves,fs-tmp-0096870,,#n2,nerve,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.590,are,fs-tmp-0096890,,#vvb,be,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.590,in,fs-tmp-0096910,,#acp-p,in,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.590,their,fs-tmp-0096930,,#po,their,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.590,infancy,fs-tmp-0096950,,#n1,infancy,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.590,again,fs-tmp-0096970,,#av,again,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
l,,1.2.591,,ftln-0662,,,,,I,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
w,,1.2.591,And,fs-tmp-0096980,,#cc,and,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.591,have,fs-tmp-0097000,,#vvb,have,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.591,no,fs-tmp-0097020,,#d-x,no,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.591,vigor,fs-tmp-0097040,,#n1,vigour,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.591,in,fs-tmp-0097060,,#acp-p,in,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.591,them,fs-tmp-0097080,,#pno,they,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
pc,,1.2.591,.,fs-tmp-0097090,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Prospero_Tmp
sp,,,,sp-0663,{'#Ferdinand_Tmp'},,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
l,,1.2.592,,ftln-0663,,,,,F,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
w,,1.2.592,So,fs-tmp-0097110,,#av,so,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.592,they,fs-tmp-0097130,,#pns,they,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.592,are,fs-tmp-0097150,,#vvb,be,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
pc,,1.2.592,.,fs-tmp-0097160,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
l,,1.2.593,,ftln-0664,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
w,,1.2.593,My,fs-tmp-0097170,,#po,my,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.593,spirits,fs-tmp-0097190,,#n2,spirit,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
pc,,1.2.593,",",fs-tmp-0097200,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.593,as,fs-tmp-0097220,,#acp-cs,as,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.593,in,fs-tmp-0097240,,#acp-p,in,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.593,a,fs-tmp-0097260,,#d,a,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.593,dream,fs-tmp-0097280,,#n1,dream,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
pc,,1.2.593,",",fs-tmp-0097290,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.593,are,fs-tmp-0097310,,#vvb,be,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.593,all,fs-tmp-0097330,,#d,all,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.593,bound,fs-tmp-0097350,,#vvn,bind,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.593,up,fs-tmp-0097370,,#acp-av,up,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
pc,,1.2.593,.,fs-tmp-0097380,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
l,,1.2.594,,ftln-0665,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
w,,1.2.594,My,fs-tmp-0097390,,#po,my,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
w,,1.2.594,father’s,fs-tmp-0097410,,#n1g,father,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,#Ferdinand_Tmp
c,,, ,,,,,,,,1,2,#Ariel_Tmp #Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp,20,
