tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,next,unit,corresp,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.110,list,fs-ham-0015870,,list,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.110,of,fs-ham-0015890,,of,#acp-p,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.110,lawless,fs-ham-0015910,,lawless,#j,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.110,resolutes,fs-ham-0015930,,resolute,#n2_j,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
l,,1.1.111,,ftln-0111,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
w,,1.1.111,For,fs-ham-0015940,,for,#acp-p,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.111,food,fs-ham-0015960,,food,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.111,and,fs-ham-0015980,,and,#cc,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.111,diet,fs-ham-0016000,,diet,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.111,to,fs-ham-0016020,,to,#acp-p,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.111,some,fs-ham-0016040,,some,#d,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.111,enterprise,fs-ham-0016060,,enterprise,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
l,,1.1.112,,ftln-0112,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
w,,1.1.112,That,fs-ham-0016070,,that,#cs,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.112,hath,fs-ham-0016090,,have,#vvz,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.112,a,fs-ham-0016110,,a,#d,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.112,stomach,fs-ham-0016130,,stomach,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.112,in,fs-ham-0016150,,in,#acp-p,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.112,’t,fs-ham-0016170,,it,#pn,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
pc,,1.1.112,;,fs-ham-0016180,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.112,which,fs-ham-0016200,,which,#crq-r,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.112,is,fs-ham-0016220,,be,#vvz,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.112,no,fs-ham-0016240,,no,#d-x,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.112,other,fs-ham-0016260,,other,#pi_d,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
l,,1.1.113,,ftln-0113,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
pc,,1.1.113,(,fs-ham-0016270,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
w,,1.1.113,As,fs-ham-0016280,,as,#acp-cs,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.113,it,fs-ham-0016300,,it,#pn,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.113,doth,fs-ham-0016320,,do,#vvz,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.113,well,fs-ham-0016340,,well,#av,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.113,appear,fs-ham-0016360,,appear,#vvi,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.113,unto,fs-ham-0016380,,unto,#acp-p,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.113,our,fs-ham-0016400,,our,#po,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.113,state,fs-ham-0016420,,state,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
pc,,1.1.113,),fs-ham-0016430,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
l,,1.1.114,,ftln-0114,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
w,,1.1.114,But,fs-ham-0016440,,but,#acp-cc,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.114,to,fs-ham-0016460,,to,#acp-cs,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.114,recover,fs-ham-0016480,,recover,#vvi,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.114,of,fs-ham-0016500,,of,#acp-p,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.114,us,fs-ham-0016520,,we,#pno,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
pc,,1.1.114,",",fs-ham-0016530,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.114,by,fs-ham-0016550,,by,#acp-p,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.114,strong,fs-ham-0016570,,strong,#j,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.114,hand,fs-ham-0016590,,hand,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
l,,1.1.115,,ftln-0115,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
w,,1.1.115,And,fs-ham-0016600,,and,#cc,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.115,terms,fs-ham-0016620,,term,#n2,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.115,compulsatory,fs-ham-0016640,,compulsatory,#j,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
pc,,1.1.115,",",fs-ham-0016650,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.115,those,fs-ham-0016670,,those,#d,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.115,foresaid,fs-ham-0016690,,foresay,#j_vn,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.115,lands,fs-ham-0016710,,land,#n2,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
l,,1.1.116,,ftln-0116,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
w,,1.1.116,So,fs-ham-0016720,,so,#av,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.116,by,fs-ham-0016740,,by,#acp-p,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.116,his,fs-ham-0016760,,his,#po,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.116,father,fs-ham-0016780,,father,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.116,lost,fs-ham-0016800,,lose,#vvd,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
pc,,1.1.116,.,fs-ham-0016810,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.116,And,fs-ham-0016830,,and,#cc,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.116,this,fs-ham-0016850,,this,#d,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
pc,,1.1.116,",",fs-ham-0016860,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.116,I,fs-ham-0016880,,i,#pns,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.116,take,fs-ham-0016900,,take,#vvb,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.116,it,fs-ham-0016920,,it,#pn,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
pc,,1.1.116,",",fs-ham-0016930,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
l,,1.1.117,,ftln-0117,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
w,,1.1.117,Is,fs-ham-0016940,,be,#vvz,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.117,the,fs-ham-0016960,,the,#d,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.117,main,fs-ham-0016980,,main,#j,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.117,motive,fs-ham-0017000,,motive,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.117,of,fs-ham-0017020,,of,#acp-p,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.117,our,fs-ham-0017040,,our,#po,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.117,preparations,fs-ham-0017060,,preparation,#n2,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
pc,,1.1.117,",",fs-ham-0017070,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
l,,1.1.118,,ftln-0118,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
w,,1.1.118,The,fs-ham-0017080,,the,#d,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.118,source,fs-ham-0017100,,source,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.118,of,fs-ham-0017120,,of,#acp-p,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.118,this,fs-ham-0017140,,this,#d,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.118,our,fs-ham-0017160,,our,#po,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.118,watch,fs-ham-0017180,,watch,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
pc,,1.1.118,",",fs-ham-0017190,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.118,and,fs-ham-0017210,,and,#cc,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.118,the,fs-ham-0017230,,the,#d,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.118,chief,fs-ham-0017250,,chief,#j,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.118,head,fs-ham-0017270,,head,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
l,,1.1.119,,ftln-0119,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
w,,1.1.119,Of,fs-ham-0017280,,of,#acp-p,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.119,this,fs-ham-0017300,,this,#d,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.119,posthaste,fs-ham-0017320,,posthaste,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.119,and,fs-ham-0017340,,and,#cc,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.119,rummage,fs-ham-0017360,,rummage,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.119,in,fs-ham-0017380,,in,#acp-p,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.119,the,fs-ham-0017400,,the,#d,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.119,land,fs-ham-0017420,,land,#n1,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
pc,,1.1.119,.,fs-ham-0017430,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Horatio_Ham
sp,,,,sp-0120,{'#Barnardo_Ham'},,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
l,,1.1.120,,ftln-0120,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
w,,1.1.120,I,fs-ham-0017450,,i,#pns,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.120,think,fs-ham-0017470,,think,#vvb,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.120,it,fs-ham-0017490,,it,#pn,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.120,be,fs-ham-0017510,,be,#vvb,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.120,no,fs-ham-0017530,,no,#d-x,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.120,other,fs-ham-0017550,,other,#pi_d,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.120,but,fs-ham-0017570,,but,#acp-p,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.120,e’en,fs-ham-0017590,,even,#av,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.120,so,fs-ham-0017610,,so,#av,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
pc,,1.1.120,.,fs-ham-0017620,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
l,,1.1.121,,ftln-0121,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
w,,1.1.121,Well,fs-ham-0017630,,well,#av,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.121,may,fs-ham-0017650,,may,#vmb,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.121,it,fs-ham-0017670,,it,#pn,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.121,sort,fs-ham-0017690,,sort,#vvi,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.121,that,fs-ham-0017710,,that,#cs,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.121,this,fs-ham-0017730,,this,#d,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
w,,1.1.121,portentous,fs-ham-0017750,,portentous,#j,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,#Barnardo_Ham
c,,, ,,,,,,,,,,,1,1,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,5,
